date,stablecoin_velocity_solana,daily_active_addresses_new_wallets_ethereum,daily_active_addresses_new_wallets_solana,energy_per_tx_ethereum,daily_active_addresses_returning_wallets_ethereum,energy_per_tx_solana,gas_consumed_native_solana,gas_consumed_native_ethereum,daily_active_addresses_returning_wallets_solana,daily_return_solana,dex_volumes_solana,dex_volumes_ethereum,tvl_usd_solana,tvl_usd_ethereum,p2p_ratio_ethereum,stablecoin_velocity_ethereum,stablecoin_supply_usd_ethereum,stablecoin_supply_usd_solana,p2p_stablecoin_transfer_volume_solana,stablecoin_transfer_volume_ethereum,stablecoin_transfer_volume_solana,p2p_stablecoin_transfer_volume_ethereum,weekly_unique_contract_deployers_solana,weekly_unique_contract_deployers_ethereum,fees_ethereum,daily_transactions_ethereum,daily_active_addresses_solana,daily_active_addresses_ethereum,fees_solana,daily_transactions_solana,market_cap_ethereum,market_cap_solana,daily_return_ethereum,price_solana,price_ethereum,date.1,daily_active_addresses_bitcoin
2020-12-21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1786,0.0,769405829.89,0.0,13475267975.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,7544728.87,1146949.0,386128.0,313576.0,450.43,24145991.0,69545799024.42,71954471.53,-0.002,1.38,628.44,2020-12-21,655130.7142857143
2020-12-22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852878287.9,0.0,13028733169.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,6624114.06,1147101.0,371147.0,315935.0,399.49,24843002.0,72327947935.45,69532641.54,0.0,1.38,628.44,2020-12-22,655130.7142857143
2020-12-23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726652977.19,0.0,13331689380.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,10551843.54,1254308.0,340678.0,358043.0,323.45,25585569.0,67468061368.14,56718890.09,0.0,1.38,628.44,2020-12-23,655130.7142857143
2020-12-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586465629.56,0.0,13257590475.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,8179940.95,1142743.0,501438.0,326021.0,405.05,27416818.0,69867514814.01,63270395.1,0.0,1.38,628.44,2020-12-24,655130.7142857143
2020-12-25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640146456.7,0.0,13185620100.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,8896075.49,1140417.0,316239.0,316684.0,428.12,26376717.0,71422858091.13,67364923.8,0.0,1.38,628.44,2020-12-25,655130.7142857143
2020-12-26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964552794.12,0.0,13785330205.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,6626252.95,1139562.0,370755.0,321456.0,393.09,26415193.0,72391403990.88,61824850.92,0.0,1.38,628.44,2020-12-26,655130.7142857143
2020-12-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900566065.77,0.0,14003869187.0,0.544,2.3431,18499172850.31,0.0,0.0,43345193524.05,0.0,23579729547.0,0.0,1837.0,10427463.6,1177372.0,355625.0,330475.0,376.74,27211820.0,78833072066.09,61706533.09,0.0,1.38,628.44,2020-12-27,655130.7142857143
2020-12-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464,0.0,897784176.38,0.0,14057621270.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,13007474.07,1256783.0,360498.0,353418.0,454.96,27598941.0,83575563402.66,70774348.24,0.2355,1.72,776.41,2020-12-28,723335.1428571428
2020-12-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058909421.0,0.0,14852651710.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,10917942.18,1206703.0,362477.0,346070.0,527.22,27964351.0,83885243123.82,78352281.8,0.0,1.72,776.41,2020-12-29,723335.1428571428
2020-12-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899707979.29,0.0,14904430229.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,13531477.28,1227653.0,389549.0,346682.0,485.61,26750010.0,85790178023.44,71585859.27,0.0,1.72,776.41,2020-12-30,723335.1428571428
2020-12-31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883006477.91,0.0,14460986667.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,11471826.84,1163876.0,341979.0,328207.0,489.81,27123291.0,84037694047.36,69766796.85,0.0,1.72,776.41,2020-12-31,723335.1428571428
2021-01-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447072606.84,0.0,14695937179.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,7576992.09,1136712.0,296569.0,353464.0,551.96,26546785.0,83294083323.21,86318139.66,0.0,1.72,776.41,2021-01-01,723335.1428571428
2021-01-02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674557033.6,0.0,14767233289.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,12461903.29,1170839.0,385254.0,318880.0,572.01,27830810.0,88595346035.55,84086466.4,0.0,1.72,776.41,2021-01-02,723335.1428571428
2021-01-03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193242715.97,0.0,15225119545.0,0.4442,3.6652,19186728811.72,0.0,0.0,70322968305.18,0.0,31238410238.87,0.0,1714.0,25163470.19,1234419.0,401630.0,358951.0,708.55,29339796.0,112525376104.66,99775343.81,0.0,1.72,776.41,2021-01-03,723335.1428571428
2021-01-04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756,0.0,1690134503.91,0.0,16780296513.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,41275813.15,1275169.0,442534.0,362647.0,950.16,35573346.0,116693162132.75,111799126.97,0.5348,2.71,1191.64,2021-01-04,735176.7142857143
2021-01-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670627724.86,0.0,17586469515.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,24182669.63,1258441.0,472487.0,373948.0,921.85,40480132.0,125112930227.72,100329573.09,0.0,2.71,1191.64,2021-01-05,735176.7142857143
2021-01-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769403891.42,0.0,19209851737.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,23598508.63,1280434.0,455778.0,395280.0,839.65,42665259.0,137306782958.13,89806036.83,0.0,2.71,1191.64,2021-01-06,735176.7142857143
2021-01-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941627516.66,0.0,20626869335.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,26148344.71,1298568.0,452080.0,421120.0,1030.5,43338230.0,139084939665.71,617487734.82,0.0,2.71,1191.64,2021-01-07,735176.7142857143
2021-01-08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524762261.45,0.0,21100626928.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,27394783.06,1288953.0,447657.0,392830.0,1316.78,38869669.0,139145700786.28,832993617.41,0.0,2.71,1191.64,2021-01-08,735176.7142857143
2021-01-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617376763.2,0.0,21559760695.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,18478359.45,1231759.0,451561.0,412619.0,1377.64,36030948.0,147397891905.57,895647361.51,0.0,2.71,1191.64,2021-01-09,735176.7142857143
2021-01-10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724853088.15,0.0,21489763936.0,0.5011,3.7028,20928560821.04,0.0,0.0,77494626542.39,0.0,38832755523.59,0.0,1581.0,17709767.82,1210603.0,467507.0,399415.0,1431.69,36896862.0,144775179901.58,912330458.12,0.0,2.71,1191.64,2021-01-10,735176.7142857143
2021-01-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657,0.0,1438351003.95,0.0,21670397333.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,43166575.39,1280285.0,449594.0,378897.0,1295.66,42150052.0,124728988376.04,817258464.27,-0.0262,3.43,1160.45,2021-01-11,701043.2857142857
2021-01-12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194442431.24,0.0,19284640422.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,14169169.77,1165508.0,436823.0,350226.0,1540.88,39414812.0,119330774034.79,938493137.52,0.0,3.43,1160.45,2021-01-12,701043.2857142857
2021-01-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373734858.33,0.0,19544948986.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,12164137.12,1126532.0,417696.0,348454.0,1429.63,30929452.0,128582223216.03,921726565.26,0.0,3.43,1160.45,2021-01-13,701043.2857142857
2021-01-14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610290761.9,0.0,20477195739.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,15818362.42,1184604.0,449271.0,369591.0,1437.98,43407840.0,138240285220.33,859145982.56,0.0,3.43,1160.45,2021-01-14,701043.2857142857
2021-01-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427264800.94,0.0,21495347944.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,17395010.74,1227187.0,50918.0,392369.0,219.57,6512534.0,133962341262.38,854734765.16,0.0,3.43,1160.45,2021-01-15,701043.2857142857
2021-01-16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286118089.0,0.0,20896222398.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,15562705.82,1193339.0,114857.0,382875.0,573.96,16727725.0,141369013157.28,904006570.03,0.0,3.43,1160.45,2021-01-16,701043.2857142857
2021-01-17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301420686.61,0.0,21673919024.0,0.4993,3.3401,22312378122.86,0.0,0.0,74526272460.3,0.0,37209980656.13,0.0,1741.0,11981241.69,1133096.0,424819.0,357034.0,1477.08,39784873.0,142087383372.71,1017470477.78,0.0,3.43,1160.45,2021-01-17,701043.2857142857
2021-01-18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,2030913880.74,0.0,21779126464.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,14562575.8,1217953.0,415906.0,371075.0,1512.45,39134258.0,143378258827.22,987108914.55,0.109,3.52,1286.95,2021-01-18,663414.7142857143
2021-01-19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508612284.35,0.0,22203863379.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,22022713.88,1252236.0,487566.0,382214.0,1449.34,39027603.0,157929393133.71,953132372.62,0.0,3.52,1286.95,2021-01-19,663414.7142857143
2021-01-20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899451741.17,0.0,23424837732.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,18455934.27,1213930.0,503740.0,375040.0,1432.08,40153932.0,156457140894.28,973442831.79,0.0,3.52,1286.95,2021-01-20,663414.7142857143
2021-01-21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909136704.48,0.0,22465802118.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,21866874.94,1178190.0,516364.0,336305.0,1218.75,40200643.0,130713677392.5,786986237.35,0.0,3.52,1286.95,2021-01-21,663414.7142857143
2021-01-22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396815388.69,0.0,20310747606.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,25681164.34,1182794.0,535852.0,333798.0,1377.25,39810855.0,140271927461.83,870802220.87,0.0,3.52,1286.95,2021-01-22,663414.7142857143
2021-01-23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542624372.16,0.0,21337444072.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,15603464.31,1140666.0,496997.0,349741.0,1463.63,37846472.0,140773242456.76,910358037.38,0.0,3.52,1286.95,2021-01-23,663414.7142857143
2021-01-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989815512.63,0.0,21906863197.0,0.488,2.9532,23233631161.54,0.0,0.0,68613130357.92,0.0,33483645558.85,2.0,1651.0,17815278.26,1117744.0,508039.0,337412.0,1544.52,38304048.0,158167202909.14,946423915.38,0.0,3.52,1286.95,2021-01-24,663414.7142857143
2021-01-25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1222,0.0,1747586406.13,0.0,23718072797.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,22802701.05,1207263.0,538981.0,341994.0,1651.68,39233381.0,151940348541.69,970376773.8,0.0357,3.95,1332.91,2021-01-25,688293.7142857143
2021-01-26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695949727.15,0.0,23971377053.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,18115931.81,1194595.0,505695.0,362068.0,1754.69,41743089.0,155446593758.92,1054703273.41,0.0,3.95,1332.91,2021-01-26,688293.7142857143
2021-01-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460831715.71,0.0,23568758511.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,19381335.4,1140980.0,501571.0,315701.0,1566.95,37157066.0,141774137750.67,965216149.59,0.0,3.95,1332.91,2021-01-27,688293.7142857143
2021-01-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372706329.45,0.0,22603983636.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,19493440.21,1190834.0,718868.0,352705.0,1677.56,37601577.0,152877389472.97,994404569.14,0.0,3.95,1332.91,2021-01-28,688293.7142857143
2021-01-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515859982.12,0.0,23949306802.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,30096330.83,1293963.0,1196750.0,386797.0,1663.36,40684276.0,158354114909.27,1011832935.61,0.0,3.95,1332.91,2021-01-29,688293.7142857143
2021-01-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591541857.98,0.0,25043940751.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,23722390.28,1218241.0,301870.0,374001.0,1848.99,33651884.0,157410718624.22,1099976702.02,0.0,3.95,1332.91,2021-01-30,688293.7142857143
2021-01-31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727590972.75,0.0,24913488647.0,0.5575,2.8813,24026071045.94,0.0,0.0,69227056914.03,0.0,38591803698.08,4.0,1743.0,27028534.71,1244924.0,320955.0,353665.0,1918.01,35409028.0,150322722005.16,1108554251.46,0.0,3.95,1332.91,2021-01-31,688293.7142857143
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987,0.0,1966890708.37,0.0,24801238348.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,33213058.94,1300451.0,304831.0,362817.0,2069.47,37090501.0,155894407853.5,1181003688.15,0.1949,5.92,1592.73,2021-02-01,705303.4285714285
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738783290.48,0.0,25299022395.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,41714462.89,1302891.0,309101.0,372984.0,2270.58,38775685.0,174557101587.54,1375270992.69,0.0,5.92,1592.73,2021-02-02,705303.4285714285
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570529945.84,0.0,26737340917.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,45544664.06,1314906.0,294746.0,392793.0,2577.68,39229350.0,189023794263.7,1486424501.25,0.0,5.92,1592.73,2021-02-03,705303.4285714285
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174873838.67,0.0,30245247664.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,59693627.25,1309863.0,306678.0,376425.0,2923.38,43790405.0,183982328605.45,1677733734.38,0.0,5.92,1592.73,2021-02-04,705303.4285714285
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998690832.37,0.0,31133727368.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,68113201.45,1316904.0,311076.0,362754.0,3075.71,48839190.0,196424150368.48,1732564478.95,0.0,5.92,1592.73,2021-02-05,705303.4285714285
2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794749371.24,0.0,33332748589.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,47385455.8,1227828.0,321403.0,355998.0,2823.77,45268148.0,192164042318.96,1614662623.63,0.0,5.92,1592.73,2021-02-06,705303.4285714285
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279929485.51,0.0,33018210857.0,0.3059,5.4716,25663553586.74,34178059.39,0.0,140419788250.81,0.0,42949703936.18,3.0,1422.0,40481387.71,1230638.0,244848.0,358796.0,3217.29,42460819.0,184109385158.15,1741080410.4,0.0,5.92,1592.73,2021-02-07,705303.4285714285
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628,0.0,2009551793.22,0.0,32294300887.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,57842844.47,1275739.0,257764.0,370797.0,3767.99,39887601.0,198719063426.17,2067531944.13,0.1211,8.66,1785.54,2021-02-08,674015.2857142857
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300532013.29,0.0,34789231557.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,64938977.08,1327544.0,226742.0,375842.0,3696.7,44472628.0,203102939465.47,2066515667.73,0.0,8.66,1785.54,2021-02-09,674015.2857142857
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780696261.7,0.0,36074543349.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,58944207.31,1320357.0,241360.0,371874.0,4216.17,47515635.0,199919369275.37,2347978417.78,0.0,8.66,1785.54,2021-02-10,674015.2857142857
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889062916.73,0.0,37024950097.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,48491979.1,1270521.0,298723.0,383053.0,4267.95,46134032.0,203774834938.26,2396719732.17,0.0,8.66,1785.54,2021-02-11,674015.2857142857
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962955816.29,0.0,38120867613.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,51646628.37,1290300.0,330335.0,377478.0,4260.12,42960114.0,210344318124.73,2426763287.31,0.0,8.66,1785.54,2021-02-12,674015.2857142857
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775043080.2,0.0,38840011706.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,52600147.37,1252364.0,347776.0,358700.0,3875.12,45115030.0,207890872554.91,2299907027.72,0.0,8.66,1785.54,2021-02-13,674015.2857142857
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,2352136682.02,0.0,38171628669.0,0.5143,2.6313,30165195781.83,37541724.69,0.0,79372611696.82,0.0,40822109179.27,2.0,1333.0,42166689.74,1206665.0,378114.0,346296.0,3817.55,45803821.0,207057026271.03,2299584697.08,0.0,8.66,1785.54,2021-02-14,674015.2857142857
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051,66.92,1794939058.76,0.0,38569260427.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,50678201.18,1210500.0,399834.0,333114.0,3786.43,46725499.0,203972439068.6,2319301370.9,0.0548,9.57,1883.32,2021-02-15,651945.4285714285
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,2106352297.78,0.0,38073189403.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,47987410.19,1217916.0,343265.0,365116.0,3657.15,41225155.0,204528599567.25,2184260799.96,0.0,9.57,1883.32,2021-02-16,651945.4285714285
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,2150620077.22,0.0,38488255603.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,51120723.81,1258503.0,300476.0,370631.0,4129.46,38364000.0,211713928319.04,2173930631.14,0.0,9.57,1883.32,2021-02-17,651945.4285714285
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,2143567228.03,0.0,39076324710.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,55856377.38,1298425.0,312411.0,372884.0,4670.89,42157222.0,221863277318.4,2375754523.61,0.0,9.57,1883.32,2021-02-18,651945.4285714285
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2690869571.84,0.0,40076263526.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,58906813.88,1323618.0,354172.0,395536.0,6353.58,55507627.0,226038410300.14,2993685734.11,0.0,9.57,1883.32,2021-02-19,651945.4285714285
2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.93,1853335534.38,0.0,40396639760.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,61452276.43,1337507.0,383735.0,393478.0,5879.11,64584431.0,221404545098.43,2615417098.02,0.0,9.57,1883.32,2021-02-20,651945.4285714285
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.96,3163311602.86,0.0,41614275570.0,0.5339,2.586,31768794584.62,72331393.88,0.0,82154459088.91,0.0,43862788112.26,7.0,1293.0,44023876.22,1233518.0,390487.0,373490.0,6270.65,57938641.0,223004310602.47,2943199329.55,0.0,9.57,1883.32,2021-02-21,651945.4285714285
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057,648.13,4229575170.91,0.0,41675360587.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,80018376.3,1312178.0,260360.0,355070.0,5366.87,37313165.0,204731064486.91,3751426598.92,-0.181,14.41,1542.51,2021-02-22,665375.4285714285
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.14,2478956061.36,0.0,39115536121.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,99161455.92,1302882.0,171573.0,337508.0,3893.78,27450284.0,179691686731.15,4014384609.49,0.0,14.41,1542.51,2021-02-23,665375.4285714285
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.89,2124827466.13,0.0,33989780119.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,53092010.48,1285208.0,273000.0,367963.0,7235.73,50267530.0,185843232352.39,4630153132.81,0.0,14.41,1542.51,2021-02-24,665375.4285714285
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240372.7,2236758224.1,0.0,36773890617.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,38577178.54,1232758.0,324093.0,358198.0,6304.49,55654234.0,168658293547.98,3670715311.02,0.0,14.41,1542.51,2021-02-25,665375.4285714285
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188434.92,1598242044.35,0.0,35530289025.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,36925099.4,1236241.0,266587.0,372230.0,5472.77,50847043.0,167151176870.98,3630663218.35,0.0,14.41,1542.51,2021-02-26,665375.4285714285
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88546.97,2412943881.61,0.0,33944358731.0,0.4807,2.936,33824224957.66,89277822.84,0.0,99309338593.95,0.0,47742185087.46,2.0,1470.0,28068002.24,1202432.0,308757.0,365786.0,5784.36,54696938.0,167833687528.28,3502097092.03,0.0,14.41,1542.51,2021-02-27,665375.4285714285
